asset,range,pred_WTURPower
A001,43200,0.0788336826747807
A001,43800,0.07805481868674326
A001,44400,0.07211578819154087
A001,45000,0.06356987287759319
A001,45600,0.054970354433319935
A001,46200,0.04887051454714075
A001,46800,0.04782363490747535
A001,47400,0.05350840881877459
A001,48000,0.06410517604961405
A001,48600,0.07691968798460054
A001,49200,0.08925769600834078
A001,49800,0.09842495150544159
A001,50400,0.10172720586050972
A001,51000,0.09742503155088693
A001,51600,0.0875982854248551
A001,52200,0.07528164542343105
A001,52800,0.06350978948763161
A001,53400,0.055317395558473655
A001,54000,0.053739141576974014
A001,54600,0.06076717556183669
A001,55200,0.07422352584251421
A001,55800,0.0908876908261463
A001,56400,0.10753916891987264
A001,57000,0.12095745853083295
A001,57600,0.1279220580661669
A001,58200,0.12696083987279785
A001,58800,0.12359517205678362
A001,59400,0.12509479666396578
A001,60000,0.13872945574018575
A001,60600,0.1717688913312851
A001,61200,0.23148284548310533
A001,61800,0.32145198548193576
A001,62400,0.43050067957585764
A001,63000,0.5437642212534001
A001,63600,0.6463779040030919
A001,64200,0.7234770213134621
A001,64800,0.7601968666730403
A001,65400,0.7466495663382
A001,66000,0.6928545776366966
A001,66600,0.6138081906641297
A001,67200,0.5245066955160996
A001,67800,0.4399463822882063
A001,68400,0.3751235410760499
A001,69000,0.3409268439395348
A001,69600,0.3318144907957842
A001,70200,0.3381370635262252
A001,70800,0.3502451440122855
A001,71400,0.35848931413539253
A001,72000,0.35322015577697385
A001,72600,0.3276119501238406
A001,73200,0.2861337755843406
A001,73800,0.23607840987220544
A001,74400,0.1847386307011665
A001,75000,0.1394072157849554
A001,75600,0.10737694283730367
A001,76200,0.09393036998844852
A001,76800,0.09630917703464935
A001,77400,0.10974482418867128
A001,78000,0.1294687716632793
A001,78600,0.1507124796712385
A001,79200,0.16870740842531395
A001,79800,0.17967218911341212
A001,80400,0.1837741368240055
A001,81000,0.182167737620708
A001,81600,0.17600747756713345
A001,82200,0.16644784272689586
A001,82800,0.15464331916360904
A001,83400,0.14158114318407863
A001,84000,0.12757955206787688
A001,84600,0.11278953333776781
A001,85200,0.09736207451651532
A001,85800,0.08144816312688341
A001,86400,0.06519878669163603
A001,87000,0.04882219729478392
A001,87600,0.032755705265324855
A001,88200,0.01749388549350345
A001,88800,0.003531312869564233
A001,89400,-0.008637437716248218
A001,90000,-0.018517791373689335
A001,90600,-0.025754976082139752
A001,91200,-0.03055343129948099
A001,91800,-0.033257399353219794
A001,92400,-0.034211122570862854
A001,93000,-0.033758843279916934
A001,93600,-0.032244803807888744
A001,94200,-0.02995895536469189
A001,94800,-0.026974084689867464
A001,95400,-0.02330868740536344
A001,96000,-0.018981259133127766
A001,96600,-0.014010295495108425
A001,97200,-0.008414292113253367
A001,97800,-0.002242604575319096
A001,98400,0.004331971667703795
A001,99000,0.01110578119901618
A001,99600,0.01787516860181893
A001,100200,0.02443647845931293
A001,100800,0.03058605535469905
A001,101400,0.036289176528797915
A001,102000,0.04218684985290917
A001,102600,0.04908901585595226
A001,103200,0.05780561506684655
A001,103800,0.06914658801451147
A001,104400,0.08392187522786643
A001,105000,0.10240511239661627
A001,105600,0.1227247158536078
A001,106200,0.14247279709247318
A001,106800,0.15924146760684463
A001,107400,0.1706228388903544
A001,108000,0.17420902243663475
A001,108600,0.16843693551911593
A001,109200,0.15512271853042092
A001,109800,0.13692731764297092
A001,110400,0.11651167902918691
A001,111000,0.09653674886149007
A001,111600,0.07966347331230146
A001,112200,0.06791734351631161
A001,112800,0.06078203045728853
A001,113400,0.05710575008126973
A001,114000,0.055736718334292626
A001,114600,0.0555231511623947
A001,115200,0.05531326451161339
A001,115800,0.05423906983011489
A001,116400,0.0525677605745803
A001,117000,0.0508503257038195
A001,117600,0.049637754176642304
A001,118200,0.049481034951858585
A001,118800,0.05093115698827819
A001,119400,0.05432128891583592
A001,120000,0.05911331804896656
A001,120600,0.06455131137322982
A001,121200,0.06987933587418543
A001,121800,0.07434145853739313
A001,122400,0.07718174634841266
A001,123000,0.07783657388040673
A001,123600,0.07651154605695024
A001,124200,0.07360457538922105
A001,124800,0.06951357438839707
A001,125400,0.0646364555656562
A001,126000,0.05937113143217631
A001,126600,0.05411435110068954
A001,127200,0.0492582100901451
A001,127800,0.04519364052104645
A001,128400,0.042311574513897034
A001,129000,0.041002944189200335
A001,129600,0.041658681667459785
A001,130200,0.04454217059044673
A001,130800,0.049406600685004055
A001,131400,0.055877613199242504
A001,132000,0.06358084938127281
A001,132600,0.07214195047920578
A001,133200,0.08118655774115213
A001,133800,0.09033900676473357
A001,134400,0.0992184105456157
A001,135000,0.10744257642897509
A001,135600,0.11462931175998828
A001,136200,0.12039642388383182
A001,136800,0.12436172014568228
A001,137400,0.12638871767837326
A001,138000,0.1273237727653669
A001,138600,0.12825895147778238
A001,139200,0.13028631988673883
A001,139800,0.13449794406335547
A001,140400,0.14198589007875148
A001,141000,0.1536100236180325
A001,141600,0.16930140882225034
A001,142200,0.18875890944644338
A001,142800,0.21168138924564983
A001,143400,0.2377677119749081
A001,144000,0.26671674138925644
A001,144600,0.29803151032511777
A001,145200,0.33043172794445413
A001,145800,0.3624412724906119
A001,146400,0.39258402220693767
A001,147000,0.419383855336778
A001,147600,0.4413646501234795
A001,148200,0.45758858436763317
A001,148800,0.46927103409880855
A001,149400,0.4781656749038197
A001,150000,0.48602618236948075
A001,150600,0.4946062320826058
A001,151200,0.505659499630009
A001,151800,0.5202795188733887
A001,152400,0.5369192567739822
A001,153000,0.5533715385679105
A001,153600,0.5674291894912954
A001,154200,0.5768850347802581
A001,154800,0.5795318996709202
A001,155400,0.5740236242820105
A001,156000,0.5624581082626892
A001,156600,0.5477942661447239
A001,157200,0.5329910124598822
A001,157800,0.5210072617399318
A001,158400,0.5148019285166405
A001,159000,0.5166538266180694
A001,159600,0.5261213670574547
A001,160200,0.5420828601443263
A001,160800,0.563416616188214
A001,161400,0.5890009454986476
A001,162000,0.6177141583851569
A001,162600,0.648401398951922
A001,163200,0.6797751464817244
A001,163800,0.7105147140519957
A001,164400,0.7392994147401677
A001,165000,0.7648085616236721
A001,165600,0.7857214677799402
A001,166200,0.8008774943272301
A001,166800,0.8097561945471017
A001,167400,0.8119971697619417
A001,168000,0.8072400212941364
A001,168600,0.795124350466072
A001,169200,0.7752897586001346
A001,169800,0.7479336783372577
A001,170400,0.7154848675925605
A001,171000,0.6809299155997096
A001,171600,0.6472554115923714
A001,172200,0.6174479448042123
A001,172800,0.5944941044688985
A001,173400,0.5805892901907622
A001,174000,0.574764143056799
A001,174600,0.5752581145246696
A001,175200,0.580310656052035
A001,175800,0.5881612190965564
A001,176400,0.597049255115895
A001,177000,0.6054000431726695
A001,177600,0.6123821727493315
A001,178200,0.61735006093329
A001,178800,0.6196581248119546
A001,179400,0.6186607814727343
A001,180000,0.6137124480030384
A001,180600,0.6044703387759203
A001,181200,0.5918028573070095
A001,181800,0.5768812043975802
A001,182400,0.5608765808489058
A001,183000,0.54496018746226
A001,183600,0.5303032250389168
A001,184200,0.5179584554617521
A001,184800,0.5085048849400512
A001,185400,0.502403080764702
A001,186000,0.5001136102265918
A001,186600,0.5020970406166088
A001,187200,0.5088139392256401
A001,187800,0.5203487759031117
A001,188400,0.5352816307326
A001,189000,0.5518164863562199
A001,189600,0.5681573254160859
A001,190200,0.5825081305543127
A001,190800,0.593072884413015
A001,191400,0.5983709264743421
A001,192000,0.5981830235805822
A001,192600,0.5926052994140587
A001,193200,0.5817338776570947
A001,193800,0.5656648819920133
A001,194400,0.5444944361011375
A001,195000,0.51845633655322
A001,195600,0.48833507146273025
A001,196200,0.4550528018305674
A001,196800,0.4195316886576301
A001,197400,0.3826938929448176
A001,198000,0.3454615756930287
A001,198600,0.30870953670566964
A001,199200,0.273123130996176
A001,199800,0.2393403523804905
A001,200400,0.20799919467455588
A001,201000,0.17973765169431502
A001,201600,0.1551937172557106
A001,202200,0.13476722324632728
A001,202800,0.11790535384031701
A001,203400,0.1038171312834736
A001,204000,0.09171157782159083
A001,204600,0.08079771570046246
A001,205200,0.07028456716588234
A001,205800,0.05963577692521413
A001,206400,0.04933347953210101
A001,207000,0.040114432001756115
A001,207600,0.03271539134939252
A001,208200,0.02787311459022332
A001,208800,0.026324358739461623
A001,209400,0.028489921412407682
A001,210000,0.03352676262471045
A001,210600,0.04027588299210603
A001,211200,0.04757828313033051
A001,211800,0.05427496365512003
A001,212400,0.059206925182210685
A001,213000,0.061527319547000595
A001,213600,0.06163790346353608
A001,214200,0.060252584865525476
A001,214800,0.05808527168667709
A001,215400,0.05584987186069927
A001,216000,0.054260293321300335
A001,216600,0.05385938009349432
A001,217200,0.054505720567518144
A001,217800,0.0558868392249144
A001,218400,0.05769026054722569
A001,219000,0.05960350901599463
A001,219600,0.06131410911276383
A001,220200,0.0625480051864069
A001,220800,0.06318482105512153
A001,221400,0.06314260040443648
A001,222000,0.062339386919880405
A001,222600,0.06069322428698207
A001,223200,0.05812215619127016
A001,223800,0.05454243220524455
A001,224400,0.04986312544928966
A001,225000,0.04399151493076107
A001,225600,0.03683487965701432
A001,226200,0.028300498635405014
A001,226800,0.018295650873288712
A001,227400,0.007091752137583218
A001,228000,-0.003583234766544716
A001,228600,-0.011637210274366105
A001,229200,-0.01497807482115196
A001,229800,-0.011513728842173318
A001,230400,0.000847927227298817
A001,231000,0.023417438054567006
A001,231600,0.05437912871722799
A001,232200,0.09113576939545212
A001,232800,0.1310901302694097
A001,233400,0.17164498151927104
A001,234000,0.21020309332520656
A001,234600,0.24484017794139806
A001,235200,0.2763237159180741
A001,235800,0.30609412987947476
A001,236400,0.3355918424498401
A001,237000,0.3662572762534102
A001,237600,0.3995308539144252
A001,238200,0.43627841580773
A001,238800,0.47506747331058985
A001,239400,0.5138909555508748
A001,240000,0.5507417916564545
A001,240600,0.5836129107551995
A001,241200,0.6104972419749797
A001,241800,0.629823168723901
A001,242400,0.6417608915310127
A001,243000,0.6469160652056011
A001,243600,0.6458943445569508
A001,244200,0.639301384394348
A001,244800,0.6277428395270781
A001,245400,0.6119117294829295
A001,246000,0.592850532663704
A001,246600,0.5716890921897062
A001,247200,0.5495572511812408
A001,247800,0.5275848527586124
A001,248400,0.5069017400421258
A001,249000,0.48840619752472064
A001,249600,0.47207027518987715
A001,250200,0.45763446439371036
A001,250800,0.44483925649233536
A001,251400,0.43342514284186756
A001,252000,0.42313261479842185
A001,252600,0.4137883647484469
A001,253200,0.4055638891997254
A001,253800,0.39871688569037367
A001,254400,0.39350505175850764
A001,255000,0.39018608494224377
A001,255600,0.389017682779698
A001,256200,0.3900402319150991
A001,256800,0.392424875417126
A001,257400,0.39512544546057005
A001,258000,0.39709577422022246
A001,258600,0.39728969387087487
A001,259200,0.39466103658731855
A001,259800,0.38842673758183416
A001,260400,0.37885614421666036
A001,261000,0.366481706891525
A001,261600,0.3518358760061556
A001,262200,0.3354511019602804
A001,262800,0.317859835153627
A001,263400,0.29959732133117045
A001,264000,0.2812099876188743
A001,264600,0.2632470564879491
A001,265200,0.24625775040960546
A001,265800,0.23079129185505412
A001,266400,0.2173969032955056
A001,267000,0.20645310709493694
A001,267600,0.19765562518839125
A001,268200,0.19052947940367781
A001,268800,0.18459969156860606
A001,269400,0.17939128351098552
A001,270000,0.1744292770586255
A001,270600,0.16933200691134154
A001,271200,0.1640910592569736
A001,271800,0.15879133315536778
A001,272400,0.15351772766637017
A001,273000,0.14835514184982684
A001,273600,0.14338847476558386
A001,274200,0.13872323228330935
A001,274800,0.1345473475119599
A001,275400,0.1310693603703141
A001,276000,0.12849781077715053
A001,276600,0.12704123865124778
A001,277200,0.12690818391138453
A001,277800,0.12810315106114434
A001,278400,0.1298145029433311
A001,279000,0.13102656698555368
A001,279600,0.130723670615421
A001,280200,0.1278901412605419
A001,280800,0.12151030634852532
A001,281400,0.1109516117648716
A001,282000,0.09711397722664715
A001,282600,0.08128044090880981
A001,283200,0.06473404098631748
A001,283800,0.04875781563412803
A001,284400,0.03463480302719932
A001,285000,0.02333577700172122
A001,285600,0.014582454038811584
A001,286200,0.00778428628082024
A001,286800,0.0023507258700970167
A001,287400,-0.0023087750510082457
A001,288000,-0.006784764340145716
A001,288600,-0.011532868052942012
A001,289200,-0.016469025036929555
A001,289800,-0.021374252337617236
A001,290400,-0.026029567000513926
A001,291000,-0.03021598607112851
A001,291600,-0.03371452659496987
A001,292200,-0.036360261572214
A001,292800,-0.03820448782170545
A001,293400,-0.03935255811695584
A001,294000,-0.039909825231476806
A001,294600,-0.03998164193878003
A001,295200,-0.03967336101237714
A001,295800,-0.039100693784778234
A001,296400,-0.038420785824487234
A001,297000,-0.03780114125900652
A001,297600,-0.03740926421583842
A001,298200,-0.03741265882248535
A001,298800,-0.037978829206449655
A001,299400,-0.039210907653382775
A001,300000,-0.040954539081532494
A001,300600,-0.04299099656729563
A001,301200,-0.04510155318706906
A001,301800,-0.04706748201724959
A001,302400,-0.048670056134234085
A001,303000,-0.04975586068150436
A001,303600,-0.05043272907088214
A001,304200,-0.05087380678127415
A001,304800,-0.0512522392915871
A001,305400,-0.05174117208072771
A001,306000,-0.05251375062760269
A001,306600,-0.05356877090431119
A001,307200,-0.054207630855722284
A001,307800,-0.053557378919897425
A001,308400,-0.050745063534898105
A001,309000,-0.04489773313878584
A001,309600,-0.035142436169622086
A001,310200,-0.020979741447304755
A001,310800,-0.0034042993190773613
A001,311400,0.016215719485980183
A001,312000,0.03651214423878796
A001,312600,0.056116804210266075
A001,313200,0.07366152867133459
A001,313800,0.08815452115306961
A001,314400,0.1001094822271713
A001,315000,0.11041648672549587
A001,315600,0.11996560947989945
A001,316200,0.1296469253222383
A001,316800,0.14035050908436858
A001,317400,0.1527405396255737
A001,318000,0.16657761191484635
A001,318600,0.1813964249486064
A001,319200,0.19673167772327363
A001,319800,0.21211806923526813
A001,320400,0.22709029848100964
A001,321000,0.24129132356648184
A001,321600,0.25479713903592344
A001,322200,0.267791998543137
A001,322800,0.28046015574192484
A001,323400,0.2929858642860895
A001,324000,0.30555337782943365
A001,324600,0.3181914227733965
A001,325200,0.33030661650996607
A001,325800,0.3411500491787672
A001,326400,0.3499728109194245
A001,327000,0.3560259918715631
A001,327600,0.35856068217480774
A001,328200,0.35719162969745094
A001,328800,0.35298821322245605
A001,329400,0.34738346926145414
A001,330000,0.3418104343260762
A001,330600,0.3377021449279531
A001,331200,0.33649163757871614
A001,331800,0.3390914275707239
A001,332400,0.3443319453192471
A001,333000,0.3505231000202838
A001,333600,0.3559748008698323
A001,334200,0.35899695706389095
A001,334800,0.3578994777984582
A001,335400,0.35148938168224914
A001,336000,0.34056212497484845
A001,336600,0.32641027334855766
A001,337200,0.31032639247567834
A001,337800,0.29360304802851195
A001,338400,0.2775328056793603
A001,339000,0.26319445997766616
A001,339600,0.25081172098143856
A001,340200,0.24039452762582755
A001,340800,0.2319528188459834
A001,341400,0.22549653357705637
A001,342000,0.22103561075419662
A001,342600,0.21852926798951372
A001,343200,0.2177338376029546
A001,343800,0.21835493059142544
A001,344400,0.22009815795183243
A001,345000,0.2226691306810819
A001,345600,0.22577345977608004
A001,346200,0.22896009945284718
A001,346800,0.23115137680386066
A001,347400,0.23111296214071184
A001,348000,0.22761052577499202
A001,348600,0.21940973801829267
A001,349200,0.20527626918220526
A001,349800,0.18451680139014223
A001,350400,0.15860206401280086
A001,351000,0.12954379823269957
A001,351600,0.09935374523235671
A001,352200,0.07004364619429067
A001,352800,0.04362524230101991
A001,353400,0.021637201207141302
A001,354000,0.003725896455566027
A001,354600,-0.01093537193871623
A001,355200,-0.023173303960715784
A001,355800,-0.03381459959544293
A001,356400,-0.04368595882790799
A001,357000,-0.05341565629976374
A001,357600,-0.06283826527923297
A001,358200,-0.07158993369118095
A001,358800,-0.07930680946047292
A001,359400,-0.08562504051197418
A001,360000,-0.09018077477054998
A001,360600,-0.0926927359846114
A001,361200,-0.09320995119675293
A001,361800,-0.09186402327311488
A001,362400,-0.08878655507983753
A001,363000,-0.08410914948306117
A001,363600,-0.07796340934892615
A001,364200,-0.07054906504546798
A001,364800,-0.06233835694830337
A001,365400,-0.053871652934944225
A001,366000,-0.04568932088290248
A001,366600,-0.038331728669690056
A001,367200,-0.03233924417281889
A001,367800,-0.028074441072458666
A001,368400,-0.02518871625941021
A001,369000,-0.023155672427132068
A001,369600,-0.021448912269082823
A001,370200,-0.019542038478721047
A001,370800,-0.01690865374950531
A001,371400,-0.01318088325500546
A001,372000,-0.008624942089236459
A001,372600,-0.0036655678263245485
A001,373200,0.0012725019596040391
A001,373800,0.005764529694423064
A001,374400,0.009385777804006288
A001,375000,0.011825659809876444
A001,375600,0.013230193616152174
A001,376200,0.01385954822260109
A001,376800,0.013973892628990802
A001,377400,0.013833395835088925
A001,378000,0.013698226840663073
A001,378600,0.013832619284680386
A001,379200,0.014517065362906124
A001,379800,0.016036121910305075
A001,380400,0.018674345761842015
A001,381000,0.02271629375248175
A001,381600,0.02844652271718906
A001,382200,0.0359663637768338
A001,382800,0.04464424519590615
A001,383400,0.05366536952480134
A001,384000,0.06221493931391463
A001,384600,0.06947815711364126
A001,385200,0.07464022547437649
A001,385800,0.07717757907962859
A001,386400,0.07773158114535819
A001,387000,0.07723482702063893
A001,387600,0.07661991205454445
A001,388200,0.0768194315961484
A001,388800,0.07876598099452446
A001,389400,0.08308386398505986
A001,390000,0.08916421784839625
A001,390600,0.09608988825148883
A001,391200,0.10294372086129285
A001,391800,0.10880856134476355
A001,392400,0.11276725536885615
A001,393000,0.11415915047326569
A001,393600,0.1133496016886465
A001,394200,0.11096046591839274
A001,394800,0.10761360006589855
A001,395400,0.10393086103455804
A001,396000,0.10053410572776539
A001,396600,0.09809675789671443
A001,397200,0.09749850868379797
A001,397800,0.09967061607920855
A001,398400,0.10554433807313862
A001,399000,0.11605093265578076
A001,399600,0.13212165781732743
A001,400200,0.15406789917644784
A001,400800,0.1797215528657179
A001,401400,0.20629464264619027
A001,402000,0.23099919227891744
A001,402600,0.2510472255249521
A001,403200,0.2636507661453469
A001,403800,0.2667890776588546
A001,404400,0.26151038261502974
A001,405000,0.2496301433211272
A001,405600,0.23296382208440147
A001,406200,0.21332688121210747
A001,406800,0.19253478301149987
A001,407400,0.17215052275495296
A001,408000,0.1527272275753191
A001,408600,0.13456555757056995
A001,409200,0.11796617283867734
A001,409800,0.10322973347761306
A001,410400,0.0906568995853489
A001,411000,0.08048569752499903
A001,411600,0.0727036187202472
A001,412200,0.06723552085991966
A001,412800,0.06400626163284254
A001,413400,0.06294069872784203
A001,414000,0.06396368983374431
A001,414600,0.0669321445883809
A001,415200,0.07143118042560469
A001,415800,0.07697796672827384
A001,416400,0.08308967287924661
A001,417000,0.08928346826138117
A001,417600,0.09507652225753577
A001,418200,0.1002187355081444
A001,418800,0.10539093368394457
A001,419400,0.1115066737132495
A001,420000,0.11947951252437251
A001,420600,0.1302230070456269
A001,421200,0.14465071420532588
A001,421800,0.16314760274805978
A001,422400,0.1839842886835265
A001,423000,0.20490279983770107
A001,423600,0.22364516403655837
A001,424200,0.23795340910607346
A001,424800,0.2455695628722212
A001,425400,0.2449528876553058
A001,426000,0.23743158375294837
A001,426600,0.22505108595709938
A001,427200,0.20985682905970918
A001,427800,0.19389424785272816
A001,428400,0.17920877712810668
A001,429000,0.16741169205560727
A001,429600,0.15837762931624066
A001,430200,0.15154706596882986
A001,430800,0.14636047907219765
A001,431400,0.14225834568516701
A001,432000,0.13868114286656077
A001,432600,0.13516428966474178
A001,433200,0.13162297308623283
A001,433800,0.12806732212709654
A001,434400,0.12450746578339561
A001,435000,0.12095353305119272
A001,435600,0.11741565292655057
A001,436200,0.1139304261156326
A001,436800,0.11064034016500554
A001,437400,0.10771435433133685
A001,438000,0.105321427871294
A001,438600,0.10363052004154452
A001,439200,0.10281059009875587
A001,439800,0.10290053349035107
A001,440400,0.1034189904267754
A001,441000,0.10375453730922965
A001,441600,0.1032957505389146
A001,442200,0.10143120651703108
A001,442800,0.09754948164477988
A001,443400,0.09124124160263639
A001,444000,0.08290550918817455
A001,444600,0.07314339647824288
A001,445200,0.06255601554968986
A001,445800,0.05174447847936404
A001,446400,0.04130989734411394
A001,447000,0.031746969555138865
A001,447600,0.0231247338610414
A001,448200,0.015405814344774883
A001,448800,0.008552835089292677
A001,449400,0.002528420177548144
A001,450000,-0.0027048063075053577
A001,450600,-0.007188942184112238
A001,451200,-0.010984972875307987
A001,451800,-0.014158605705325874
A001,452400,-0.01677554799839916
A001,453000,-0.018901507078761114
A001,453600,-0.020602190270644995
A001,454200,-0.021928748910249225
A001,454800,-0.022874110381632857
A001,455400,-0.023416646080820096
A001,456000,-0.02353472740383514
A001,456600,-0.023206725746702205
A001,457200,-0.022411012505445495
A001,457800,-0.021161411153774366
A001,458400,-0.01961355347613884
A001,459000,-0.017958523334674077
A001,459600,-0.01638740459151524
A001,460200,-0.015091281108797504
A001,460800,-0.014261236748656035
A001,461400,-0.013948916986915706
A001,462000,-0.013648213754160235
A001,462600,-0.012713580594663045
A001,463200,-0.010499471052697561
A001,463800,-0.006360338672537208
A001,464400,0.0003493630015445892
A001,465000,0.01002556899282339
A001,465600,0.022065768594770628
A001,466200,0.03561783966840674
A001,466800,0.049829660074752126
A001,467400,0.06384910767482722
A001,468000,0.07682406032965247
A001,468600,0.08809393650441999
A001,469200,0.09776431708100891
A001,469800,0.10613232354547003
A001,470400,0.11349507738385423
A001,471000,0.12014970008221225
A001,471600,0.12639331312659502
A001,472200,0.13245338366435186
A001,472800,0.13827876148802642
A001,473400,0.1437486420514609
A001,474000,0.14874222080849756
A001,474600,0.15313869321297854
A001,475200,0.15681725471874608
A001,475800,0.15972186174568634
A001,476400,0.16205551457786171
A001,477000,0.16408597446537862
A001,477600,0.16608100265834327
A001,478200,0.1683083604068622
A001,478800,0.1710358089610417
A001,479400,0.1744213646522117
A001,480000,0.17818406413659624
A001,480600,0.1819331991516431
A001,481200,0.1852780614347998
A001,481800,0.1878279427235141
A001,482400,0.18919213475523367
A001,483000,0.18917385317881058
A001,483600,0.18835200928871546
A001,484200,0.1874994382908232
A001,484800,0.18738897539100882
A001,485400,0.18879345579514742
A001,486000,0.19248571470911388
A001,486600,0.1989857672706575
A001,487200,0.20780234834502467
A001,487800,0.218191372729336
A001,488400,0.22940875522071197
A001,489000,0.24071041061627327
A001,489600,0.2513522537131405
A001,490200,0.26076123020446895
A001,490800,0.26904840936755314
A001,491400,0.2764958913757222
A001,492000,0.28338577640230544
A001,492600,0.2900001646206321
A001,493200,0.29662115620403123
A001,493800,0.3035060111801258
A001,494400,0.31081262899371304
A001,495000,0.31867406894388395
A001,495600,0.3272233903297294
A001,496200,0.33659365245034045
A001,496800,0.3469179146048079
A001,497400,0.35824556970553706
A001,498000,0.37029134511819034
A001,498600,0.38268630182174473
A001,499200,0.3950615007951769
A001,499800,0.4070480030174636
A001,500400,0.41827686946758175
A001,501000,0.4283747636147384
A001,501600,0.4369507588890629
A001,502200,0.4436095312109141
A001,502800,0.44795575650065167
A001,503400,0.449594110678635
A001,504000,0.44812926966522326
A001,504600,0.443332855977286
A001,505200,0.43564427851773213
A001,505800,0.425669892785981
A001,506400,0.4140160542814514
A001,507000,0.4012891185035625
A001,507600,0.3880954409517335
A001,508200,0.374994455610396
A001,508800,0.3623579104040332
A001,509400,0.3505106317421407
A001,510000,0.33977744603421406
A001,510600,0.3304831796897491
A001,511200,0.32295265911824156
A001,511800,0.31734725950953224
A001,512400,0.31317455117484344
A001,513000,0.30977865320574255
A001,513600,0.30650368469379696
A001,514200,0.30269376473057413
A001,514800,0.2976930124076414
A001,515400,0.29102864823267255
A001,516000,0.2829602983777669
A001,516600,0.27393069043112966
A001,517200,0.26438255198096644
A001,517800,0.25475861061548266
A001,518400,0.24550159392288384
A001,519000,0.2370130271857971
A001,519600,0.22952962646453612
A001,520200,0.22324690551383636
A001,520800,0.21836037808843317
A001,521400,0.215065557943062
A001,522000,0.21355795883245823
A001,522600,0.21390575987767257
A001,523200,0.21566780166501723
A001,523800,0.2182755901471197
A001,524400,0.22116063127660757
A001,525000,0.22375443100610828
A001,525600,0.22548849528824944
A001,526200,0.22592498094309046
A001,526800,0.22514864826041894
A001,527400,0.22337490839745436
A001,528000,0.22081917251141614
A001,528600,0.21769685175952389
A001,529200,0.21422335729899705
A001,529800,0.21057105455986067
A001,530400,0.20674012606336212
A001,531000,0.2026877086035544
A001,531600,0.19837093897449035
A001,532200,0.19374695397022287
A001,532800,0.18877289038480502
A001,533400,0.18343400568933643
A001,534000,0.1778280400631041
A001,534600,0.17208085436244183
A001,535200,0.1663183094436834
A001,535800,0.1606662661631626
A001,536400,0.15525058537721323
A001,537000,0.15016235255569274
A001,537600,0.14535355162255326
A001,538200,0.14074139111527062
A001,538800,0.1362430795713206
A001,539400,0.131775825528179
A001,540000,0.12725683752332168
A001,540600,0.12263509486864153
A001,541200,0.1179866599737004
A001,541800,0.11341936602247711
A001,542400,0.1090410461989506
A001,543000,0.10495953368709977
A001,543600,0.10128266167090356
A001,544200,0.09808093836107949
A001,544800,0.09527557207529967
A001,545400,0.09275044615797487
A001,546000,0.09038944395351577
A001,546600,0.08807644880633313
A001,547200,0.08569534406083769
A001,547800,0.08317021616635484
A001,548400,0.08058596399186856
A001,549000,0.07806768951127749
A001,549600,0.07574049469848021
A001,550200,0.0737294815273754
A001,550800,0.07215975197186171
A001,551400,0.07110802683930265
A001,552000,0.07045750227092144
A001,552600,0.07004299324140628
A001,553200,0.06969931472544533
A001,553800,0.0692612816977267
A001,554400,0.0685637091329386
A001,555000,0.06750238557239534
A001,555600,0.06621699382391595
A001,556200,0.06490819026194564
A001,556800,0.06377663126092964
A001,557400,0.06302297319531315
